A/India/Pun-NIV301718/2021_Apr	2021-04-12	h3n2_flu	Asia	India	Human	EPI_ISL_3375127	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV303835/2021_Apr	2021-04-20	h3n2_flu	Asia	India	Human	EPI_ISL_3375128	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV312063/2021_May	2021-05-09	h3n2_flu	Asia	India	Human	EPI_ISL_3375171	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV323256/2021_Jun	2021-06-21	h3n2_flu	Asia	India	Human	EPI_ISL_3375258	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV324153/2021_Jun	2021-06-24	h3n2_flu	Asia	India	Human	EPI_ISL_3375293	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV324656/2021_Jun	2021-06-25	h3n2_flu	Asia	India	Human	EPI_ISL_3375294	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV324698/2021_Jun	2021-06-26	h3n2_flu	Asia	India	Human	EPI_ISL_3375295	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV324788/2021_Jun	2021-06-26	h3n2_flu	Asia	India	Human	EPI_ISL_3375296	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV325523/2021_Jun	2021-06-29	h3n2_flu	Asia	India	Human	EPI_ISL_3375388	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV325550/2021_Jun	2021-06-29	h3n2_flu	Asia	India	Human	EPI_ISL_3375389	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV325595/2021_Jul	2021-07-12	h3n2_flu	Asia	India	Human	EPI_ISL_3375423	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV325911/2021_Jun	2021-06-30	h3n2_flu	Asia	India	Human	EPI_ISL_3375424	ICMR-National Institute of Virology	National Institute of Virology
A/India/Pun-NIV326599/2021_Jul	2021-07-01	h3n2_flu	Asia	India	Human	EPI_ISL_3375425	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV326618/2021_Jul	2021-07-01	h3n2_flu	Asia	India	Human	EPI_ISL_3375542	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV326980/2021_Jul	2021-07-03	h3n2_flu	Asia	India	Human	EPI_ISL_3375601	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV327049/2021_Jul	2021-07-03	h3n2_flu	Asia	India	Human	EPI_ISL_3375655	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV327641/2021_Jul	2021-07-05	h3n2_flu	Asia	India	Human	EPI_ISL_3375656	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV327669/2021_Jul	2021-07-05	h3n2_flu	Asia	India	Human	EPI_ISL_3375657	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV327745/2021_Jul	2021-07-05	h3n2_flu	Asia	India	Human	EPI_ISL_3375658	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV328162/2021_Jul	2021-07-07	h3n2_flu	Asia	India	Human	EPI_ISL_3375659	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV328238/2021_Jul	2021-07-07	h3n2_flu	Asia	India	Human	EPI_ISL_3375660	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV323797/2021_Jun	2021-06-23	h3n2_flu	Asia	India	Human	EPI_ISL_3375661	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV321964/2021_Jun	2021-06-16	h3n2_flu	Asia	India	Human	EPI_ISL_3375692	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV328363/2021_Jul	2021-07-07	h3n2_flu	Asia	India	Human	EPI_ISL_3375701	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/India/Pun-NIV337982/2021_Jul	2021-07-26	h3n2_flu	Asia	India	Human	EPI_ISL_3375861	ICMR-National Institute of Virology	ICMR-National Institute of Virology
A/Abu_Dhabi/2210383196/2021/2021	2021-02-07	h3n2_flu	Asia	United Arab Emirates	Human	EPI_ISL_3794366	Centers for Disease Control and Prevention	Shaikh Khalifa Medical City
A/Philippines/1/2021	2021-05-14	h3n2_flu	Asia	Philippines	Human	EPI_ISL_3950045	WHO Collaborating Centre for Reference and Research on Influenza	Research Institute of Tropical Medicine
A/Philippines/4/2021	2021-06-24	h3n2_flu	Asia	Philippines	Human	EPI_ISL_3950046	WHO Collaborating Centre for Reference and Research on Influenza	Research Institute of Tropical Medicine
A/Philippines/8/2021	2021-07-13	h3n2_flu	Asia	Philippines	Human	EPI_ISL_3950047	WHO Collaborating Centre for Reference and Research on Influenza	Research Institute of Tropical Medicine
A/Philippines/6/2021	2021-07-05	h3n2_flu	Asia	Philippines	Human	EPI_ISL_3950048	WHO Collaborating Centre for Reference and Research on Influenza	Research Institute of Tropical Medicine
A/India/PUN-NIV323256/2021	2021-06-21	h3n2_flu	Asia	India	Human	EPI_ISL_4080558	Centers for Disease Control and Prevention	National Institute of Virology
A/Yamagata/1/2021	2021-02-09	h3n2_flu	Asia	Japan	Human	EPI_ISL_4080559	Centers for Disease Control and Prevention	National Institute of Infectious Diseases (NIID)
A/India/PUN-NIV303835/2021	2021-04-20	h3n2_flu	Asia	India	Human	EPI_ISL_4080560	Centers for Disease Control and Prevention	National Institute of Virology
A/India/PUN-NIV301132/2021	2021-04-11	h3n2_flu	Asia	India	Human	EPI_ISL_4080561	Centers for Disease Control and Prevention	National Institute of Virology
A/India/PUN-NIV299083/2021	2021-04-01	h3n2_flu	Asia	India	Human	EPI_ISL_4080562	Centers for Disease Control and Prevention	National Institute of Virology
A/India/PUN-NIV301759/2021	2021-04-12	h3n2_flu	Asia	India	Human	EPI_ISL_4080563	Centers for Disease Control and Prevention	National Institute of Virology
A/India/PUN-NIV302100/2021	2021-04-12	h3n2_flu	Asia	India	Human	EPI_ISL_4080565	Centers for Disease Control and Prevention	National Institute of Virology
A/India/PUN-NIV290244/2021	2021-01-12	h3n2_flu	Asia	India	Human	EPI_ISL_4080566	Centers for Disease Control and Prevention	National Institute of Virology
A/India/PUN-NIV312063/2021	2021-05-09	h3n2_flu	Asia	India	Human	EPI_ISL_4080567	Centers for Disease Control and Prevention	National Institute of Virology
A/India/PUN-NIV298154/2021	2021-03-29	h3n2_flu	Asia	India	Human	EPI_ISL_4080568	Centers for Disease Control and Prevention	National Institute of Virology
A/Nepal/Npwr-05637/2021	2021-04-08	h3n2_flu	Asia	Nepal	Human	EPI_ISL_4080569	Centers for Disease Control and Prevention	National Institute of Infectious Diseases (NIID)
A/India/PUN-NIV301718/2021	2021-04-12	h3n2_flu	Asia	India	Human	EPI_ISL_4080570	Centers for Disease Control and Prevention	National Institute of Virology
A/Nepal/20FL1005/2020	2020-03-20	h3n2_flu	Asia	Nepal	Human	EPI_ISL_4080571	Centers for Disease Control and Prevention	National Institute of Infectious Diseases (NIID)
A/India/Nicobar-NIVCN173/2020_Dec	2020-12-22	h3n2_flu	Asia	India	Human	EPI_ISL_4498679	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN182/2020_Dec	2020-12-29	h3n2_flu	Asia	India	Human	EPI_ISL_4498680	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN183/2020_Dec	2020-12-29	h3n2_flu	Asia	India	Human	EPI_ISL_4498681	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN185/2020_Dec	2020-12-23	h3n2_flu	Asia	India	Human	EPI_ISL_4498682	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN186/2020_Dec	2020-12-29	h3n2_flu	Asia	India	Human	EPI_ISL_4498683	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN189/2020_Dec	2020-12-29	h3n2_flu	Asia	India	Human	EPI_ISL_4498684	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN191/2020_Dec	2020-12-29	h3n2_flu	Asia	India	Human	EPI_ISL_4498685	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
